Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,6.26170015335083,6.26170015335083,6.168240070343018,6.238329887390137,4.840768814086914,14770249
2010-01-05,6.26170015335083,6.35515022277832,6.214970111846924,6.214970111846924,4.822641849517822,20447657
2010-01-06,6.214970111846924,6.35515022277832,6.214970111846924,6.308420181274414,4.8951568603515625,24179809
2010-01-07,6.35515022277832,6.542069911956787,6.331789970397949,6.3785200119018555,4.949551582336426,39121258
2010-01-08,6.448609828948975,6.518710136413574,6.35515022277832,6.471980094909668,5.022074222564697,22564113
2010-01-11,6.495339870452881,6.542069911956787,6.401879787445068,6.425250053405762,4.985813140869141,23004952
2010-01-12,6.448609828948975,6.495339870452881,6.331789970397949,6.35515022277832,4.931417942047119,20075298
2010-01-13,6.285059928894043,6.331789970397949,6.238329887390137,6.238329887390137,4.840768814086914,9236221
2010-01-14,6.285059928894043,6.308420181274414,6.214970111846924,6.26170015335083,4.858903408050537,12294274
2010-01-15,6.285059928894043,6.331789970397949,6.238329887390137,6.308420181274414,4.8951568603515625,15713987
2010-01-18,6.1915998458862305,6.285059928894043,6.1915998458862305,6.26170015335083,4.858903408050537,8626322
2010-01-19,6.26170015335083,6.308420181274414,6.144869804382324,6.214970111846924,4.822641849517822,14350810
2010-01-20,6.238329887390137,6.238329887390137,6.098139762878418,6.121510028839111,4.750119209289551,16099186
2010-01-21,6.121510028839111,6.144869804382324,6.004690170288086,6.004690170288086,4.659470558166504,16685545
2010-01-22,5.934589862823486,5.981319904327393,5.864500045776367,5.88785982131958,4.568813323974609,20528977
2010-01-25,5.794400215148926,5.911230087280273,5.794400215148926,5.864500045776367,4.550687313079834,14515590
2010-01-26,5.864500045776367,5.864500045776367,5.654220104217529,5.677579879760742,4.405642032623291,27481822
2010-01-27,5.677579879760742,5.7009501457214355,5.560760021209717,5.607490062713623,4.351254463195801,16011446
2010-01-28,5.677579879760742,5.747680187225342,5.607490062713623,5.654220104217529,4.387516021728516,11752855
2010-01-29,5.654220104217529,5.654220104217529,5.443940162658691,5.607490062713623,4.351254463195801,20815736
2010-02-01,5.654220104217529,5.654220104217529,5.490670204162598,5.560760021209717,4.314993381500244,9338940
2010-02-02,5.630849838256836,5.654220104217529,5.443940162658691,5.490670204162598,4.260605335235596,14761689
2010-02-03,5.5140299797058105,5.58411979675293,5.467299938201904,5.58411979675293,4.333120822906494,7958643
2010-02-04,5.58411979675293,5.58411979675293,5.490670204162598,5.5140299797058105,4.2787322998046875,9124941
2010-02-05,5.420569896697998,5.420569896697998,5.140200138092041,5.163559913635254,4.006777286529541,36683803
2010-02-08,5.2336602210998535,5.2336602210998535,5.093470096588135,5.21028995513916,4.043038845062256,11797795
2010-02-09,5.140200138092041,5.397210121154785,5.140200138092041,5.397210121154785,4.188083648681641,9696320
2010-02-10,5.490670204162598,5.5140299797058105,5.397210121154785,5.467299938201904,4.242471218109131,14288750
2010-02-22,5.560760021209717,5.654220104217529,5.490670204162598,5.630849838256836,4.369380474090576,17293304
2010-02-23,5.630849838256836,5.654220104217529,5.537390232086182,5.654220104217529,4.387516021728516,10738497
2010-02-24,5.607490062713623,5.7009501457214355,5.560760021209717,5.607490062713623,4.351254463195801,13327892
2010-02-25,5.677579879760742,5.7009501457214355,5.490670204162598,5.490670204162598,4.260605335235596,16689825
2010-02-26,5.560760021209717,5.58411979675293,5.5140299797058105,5.560760021209717,4.314993381500244,12557494
2010-03-01,5.607490062713623,5.7009501457214355,5.537390232086182,5.630849838256836,4.369380474090576,14121830
2010-03-02,5.630849838256836,5.677579879760742,5.58411979675293,5.630849838256836,4.369380474090576,5895688
2010-03-03,5.654220104217529,5.747680187225342,5.630849838256836,5.677579879760742,4.405642032623291,9437380
2010-03-04,5.677579879760742,5.7009501457214355,5.490670204162598,5.5140299797058105,4.2787322998046875,10704258
2010-03-05,5.58411979675293,5.654220104217529,5.560760021209717,5.560760021209717,4.314993381500244,15861647
2010-03-08,5.607490062713623,5.677579879760742,5.607490062713623,5.654220104217529,4.387516021728516,8112723
2010-03-09,5.58411979675293,5.654220104217529,5.58411979675293,5.607490062713623,4.351254463195801,7194665
2010-03-10,5.607490062713623,5.911230087280273,5.607490062713623,5.864500045776367,4.550687313079834,37223082
2010-03-11,5.864500045776367,5.88785982131958,5.794400215148926,5.864500045776367,4.550687313079834,17678503
2010-03-12,5.864500045776367,5.864500045776367,5.794400215148926,5.817770004272461,4.514425754547119,9077861
2010-03-15,5.911230087280273,5.911230087280273,5.817770004272461,5.817770004272461,4.514425754547119,18367581
2010-03-16,5.841129779815674,5.981319904327393,5.817770004272461,5.981319904327393,4.641335964202881,20107398
2010-03-17,6.028049945831299,6.074779987335205,6.004690170288086,6.05141019821167,4.695724010467529,19264240
2010-03-18,6.05141019821167,6.098139762878418,6.004690170288086,6.05141019821167,4.695724010467529,17293304
2010-03-19,6.05141019821167,6.074779987335205,6.004690170288086,6.074779987335205,4.713858127593994,9724140
2010-03-22,6.074779987335205,6.074779987335205,5.981319904327393,5.981319904327393,4.641335964202881,8369522
2010-03-23,6.05141019821167,6.214970111846924,6.028049945831299,6.214970111846924,4.822641849517822,26244905
2010-03-24,6.238329887390137,6.26170015335083,6.168240070343018,6.168240070343018,4.786380290985107,14464230
2010-03-25,6.168240070343018,6.168240070343018,6.074779987335205,6.074779987335205,4.713858127593994,11934755
2010-03-26,6.074779987335205,6.144869804382324,5.981319904327393,6.074779987335205,4.713858127593994,12850673
2010-03-29,6.144869804382324,6.144869804382324,6.05141019821167,6.121510028839111,4.750119209289551,12018215
2010-03-30,6.144869804382324,6.1915998458862305,6.121510028839111,6.1915998458862305,4.804507255554199,15181128
2010-03-31,6.144869804382324,6.144869804382324,6.004690170288086,6.004690170288086,4.659470558166504,17616443
2010-04-01,6.05141019821167,6.168240070343018,6.028049945831299,6.121510028839111,4.750119209289551,28472640
2010-04-02,6.144869804382324,6.214970111846924,6.121510028839111,6.1915998458862305,4.804507255554199,17886082
2010-04-06,6.238329887390137,6.308420181274414,6.214970111846924,6.26170015335083,4.858903408050537,21350735
2010-04-07,6.308420181274414,6.3785200119018555,6.308420181274414,6.35515022277832,4.931417942047119,21048996
2010-04-08,6.401879787445068,6.495339870452881,6.331789970397949,6.425250053405762,4.985813140869141,31402294
2010-04-09,6.471980094909668,6.518710136413574,6.425250053405762,6.495339870452881,5.040201663970947,24890288
2010-04-12,6.542069911956787,6.542069911956787,6.425250053405762,6.471980094909668,5.022074222564697,15033468
2010-04-13,6.425250053405762,6.448609828948975,6.308420181274414,6.308420181274414,4.8951568603515625,20400577
2010-04-14,6.308420181274414,6.401879787445068,6.308420181274414,6.401879787445068,4.967679500579834,18299102
2010-04-15,6.495339870452881,6.495339870452881,6.3785200119018555,6.425250053405762,4.985813140869141,10079379
2010-04-16,6.425250053405762,6.448609828948975,6.331789970397949,6.401879787445068,4.967679500579834,14643989
2010-04-19,6.1915998458862305,6.331789970397949,6.1915998458862305,6.26170015335083,4.858903408050537,21684575
2010-04-20,6.308420181274414,6.308420181274414,6.214970111846924,6.214970111846924,4.822641849517822,18189962
2010-04-21,6.285059928894043,6.35515022277832,6.26170015335083,6.285059928894043,4.877029895782471,11506756
2010-04-22,6.238329887390137,6.26170015335083,6.168240070343018,6.26170015335083,4.858903408050537,14667529
2010-04-23,6.26170015335083,6.285059928894043,6.1915998458862305,6.285059928894043,4.877029895782471,8117003
2010-04-26,6.401879787445068,6.495339870452881,6.3785200119018555,6.471980094909668,5.022074222564697,23944410
2010-04-27,6.471980094909668,6.495339870452881,6.425250053405762,6.495339870452881,5.040201663970947,8973001
2010-04-28,6.214970111846924,6.401879787445068,6.214970111846924,6.35515022277832,4.931417942047119,12863513
2010-04-29,6.35515022277832,6.3785200119018555,6.308420181274414,6.35515022277832,4.931417942047119,7710404
2010-04-30,6.3785200119018555,6.542069911956787,6.3785200119018555,6.542069911956787,5.076462268829346,29071839
2010-05-03,6.3785200119018555,6.448609828948975,6.26170015335083,6.308420181274414,4.8951568603515625,21027596
2010-05-04,6.35515022277832,6.425250053405762,6.331789970397949,6.3785200119018555,4.949551582336426,10111479
2010-05-05,6.214970111846924,6.285059928894043,6.168240070343018,6.1915998458862305,4.804507255554199,25673526
2010-05-06,6.214970111846924,6.35515022277832,6.1915998458862305,6.214970111846924,4.822641849517822,19882698
2010-05-07,6.074779987335205,6.214970111846924,6.074779987335205,6.168240070343018,4.786380290985107,15624107
