Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,56.45000076293945,56.650001525878906,56.04999923706055,56.5,45.400882720947266,20069
2010-01-05,56.79999923706055,56.900001525878906,56.150001525878906,56.5,45.400882720947266,16430
2010-01-06,56.5,57.75,56.5,57.54999923706055,46.24460983276367,18953
2010-01-07,57.599998474121094,58.150001525878906,57.29999923706055,57.400001525878906,46.12408447265625,14101
2010-01-08,57.29999923706055,57.75,57.04999923706055,57.75,46.40532302856445,11324
2010-01-11,57.099998474121094,58.04999923706055,57.099998474121094,57.900001525878906,46.525856018066406,11555
2010-01-12,57.54999923706055,57.849998474121094,57.25,57.599998474121094,46.2847900390625,7296
2010-01-13,57.04999923706055,57.150001525878906,56.70000076293945,56.75,45.60177230834961,16666
2010-01-14,56.79999923706055,57.599998474121094,56.79999923706055,57.45000076293945,46.16426086425781,9959
2010-01-15,57.349998474121094,57.95000076293945,57.349998474121094,57.79999923706055,46.44550323486328,8404
2010-01-18,57.45000076293945,57.70000076293945,57.29999923706055,57.5,46.204429626464844,5015
2010-01-19,57.5,57.70000076293945,56.5,56.75,45.60177230834961,6718
2010-01-20,56.79999923706055,56.95000076293945,56.099998474121094,56.400001525878906,45.32052993774414,23380
2010-01-21,56.150001525878906,56.400001525878906,55.75,55.95000076293945,44.958927154541016,13834
2010-01-22,55.20000076293945,55.20000076293945,54.349998474121094,54.400001525878906,43.713409423828125,29399
2010-01-25,54.20000076293945,54.45000076293945,53.79999923706055,54.20000076293945,43.55270004272461,12826000
2010-01-26,54.150001525878906,54.54999923706055,52.75,52.95000076293945,42.548255920410156,26370
2010-01-27,52.95000076293945,53.29999923706055,52.70000076293945,52.900001525878906,42.50807571411133,14839
2010-01-28,53.099998474121094,54.20000076293945,53.099998474121094,54.04999923706055,43.432167053222656,12575
2010-01-29,52.95000076293945,53.25,52.20000076293945,53.0,42.588436126708984,13772
2010-02-01,53.150001525878906,53.20000076293945,51.95000076293945,52.400001525878906,42.10630798339844,19597
2010-02-02,52.95000076293945,52.95000076293945,51.599998474121094,51.849998474121094,41.66434860229492,11972
2010-02-03,52.099998474121094,52.79999923706055,52.04999923706055,52.75,42.38755416870117,13553
2010-02-04,52.75,52.849998474121094,52.349998474121094,52.54999923706055,42.226837158203125,5937
2010-02-05,51.25,51.29999923706055,50.5,50.75,40.78043746948242,24170
2010-02-08,51.04999923706055,51.20000076293945,50.70000076293945,50.849998474121094,40.86079406738281,18144
2010-02-09,50.849998474121094,51.650001525878906,50.75,51.54999923706055,41.423282623291016,11263
2010-02-10,51.95000076293945,52.25,51.70000076293945,52.099998474121094,41.865234375,11219
2010-02-22,53.04999923706055,53.150001525878906,52.599998474121094,52.599998474121094,42.26701354980469,11187
2010-02-23,52.599998474121094,52.75,52.20000076293945,52.599998474121094,42.26701354980469,9571
2010-02-24,52.150001525878906,52.54999923706055,52.150001525878906,52.25,41.98576736450195,11026
2010-02-25,52.25,52.29999923706055,51.349998474121094,51.650001525878906,41.50363540649414,20361
2010-02-26,51.650001525878906,51.75,51.20000076293945,51.54999923706055,41.423282623291016,9375
2010-03-01,51.5,52.95000076293945,51.5,52.79999923706055,42.4277229309082,13623
2010-03-02,52.75,53.099998474121094,52.54999923706055,52.650001525878906,42.30718994140625,9987
2010-03-03,52.70000076293945,53.099998474121094,52.5,52.650001525878906,42.30718994140625,8747
2010-03-04,52.75,52.900001525878906,51.79999923706055,52.20000076293945,41.94559097290039,8138
2010-03-05,52.849998474121094,53.20000076293945,52.5,52.95000076293945,42.548255920410156,13596
2010-03-08,53.29999923706055,53.650001525878906,53.25,53.650001525878906,43.110748291015625,16956
2010-03-09,53.70000076293945,53.79999923706055,53.54999923706055,53.79999923706055,43.23127746582031,7760
2010-03-10,53.849998474121094,53.95000076293945,53.45000076293945,53.79999923706055,43.23127746582031,6829
2010-03-11,54.0,54.0,53.5,53.650001525878906,43.110748291015625,6651
2010-03-12,53.70000076293945,53.70000076293945,53.400001525878906,53.599998474121094,43.07056427001953,12600
2010-03-15,53.5,53.54999923706055,52.70000076293945,52.849998474121094,42.467899322509766,10325
2010-03-16,52.79999923706055,53.099998474121094,52.75,53.099998474121094,42.66878890991211,13191
2010-03-17,53.45000076293945,54.150001525878906,53.400001525878906,54.150001525878906,43.51252746582031,14721
2010-03-18,54.25,54.54999923706055,54.04999923706055,54.400001525878906,43.713409423828125,8570
2010-03-19,54.45000076293945,54.45000076293945,54.0,54.25,43.59288024902344,5388
2010-03-22,54.0,54.0,53.25,53.70000076293945,43.15092086791992,7349
2010-03-23,53.70000076293945,53.79999923706055,53.25,53.349998474121094,42.86968231201172,8057
2010-03-24,53.5,53.75,53.45000076293945,53.5,42.99020767211914,19132
2010-03-25,53.349998474121094,53.70000076293945,52.900001525878906,53.5,42.99020767211914,14528
2010-03-26,53.25,54.150001525878906,52.900001525878906,54.0,43.391990661621094,11506
2010-03-29,54.150001525878906,54.54999923706055,54.150001525878906,54.5,43.79376220703125,16231
2010-03-30,54.5,54.54999923706055,54.349998474121094,54.45000076293945,43.75358963012695,7586
2010-03-31,54.349998474121094,54.45000076293945,54.20000076293945,54.25,43.59288024902344,10898
2010-04-01,54.25,54.900001525878906,54.25,54.75,43.994659423828125,12506
2010-04-02,54.75,54.900001525878906,54.650001525878906,54.75,43.994659423828125,5632
2010-04-06,54.900001525878906,55.54999923706055,54.900001525878906,55.29999923706055,44.436614990234375,15824
2010-04-07,55.349998474121094,55.5,55.29999923706055,55.400001525878906,44.516971588134766,6572
2010-04-08,55.400001525878906,55.5,54.849998474121094,55.04999923706055,44.2357292175293,8999
2010-04-09,55.0,55.20000076293945,54.79999923706055,55.20000076293945,44.356258392333984,6165
2010-04-12,55.45000076293945,55.54999923706055,55.20000076293945,55.45000076293945,44.55714797973633,8762
2010-04-13,55.20000076293945,55.20000076293945,54.599998474121094,54.79999923706055,44.03483581542969,11529
2010-04-14,55.0,55.20000076293945,54.79999923706055,55.20000076293945,44.356258392333984,8271
2010-04-15,55.349998474121094,55.79999923706055,55.349998474121094,55.54999923706055,44.63750457763672,12410
2010-04-16,55.5,55.5,54.900001525878906,55.20000076293945,44.356258392333984,11158
